product_id,reference,nombre,macroarea,familia,categoria_actual,url,materiales,uso_recomendado,personalizacion,pedido_minimo,sostenible,seo_landing_candidate,classification_confidence,classification_status
310,M31,Botella Plástica 700cc,Hogar y Bebidas,Botellas,MUGS    BOTELLAS   TERMOS > Botellas Plasticas,https://regalospremium.cl/botellas-plasticas-publicitarias/botella-plastica-700cc.html,HDPE,,Cama Plana,,true,YES,HIGH,CLASSIFIED
311,M32,Frutty Sport Bottle 700cc,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Botellas Plasticas,https://regalospremium.cl/botellas-plasticas-publicitarias/frutty-sport-bottle-700cc.html,Tritán + PP,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
312,M34,Tazón Cerámico Blanco 320cc,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Ceramicos - Plasticos,https://regalospremium.cl/mugs-ceramica-plastico-publicitarios/tazon-ceramico-blanco-320cc.html,Cerámico,,Serigrafía,,false,YES,HIGH,CLASSIFIED
313,M35,Tazón Cerámico Color 240cc,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Ceramicos - Plasticos,https://regalospremium.cl/mugs-ceramica-plastico-publicitarios/tazon-ceramico-color-240cc.html,Cerámico,,"Serigrafía, Calco",,false,YES,HIGH,CLASSIFIED
314,M36,Coffee Mug Slim 250 cc,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Metálicos,https://regalospremium.cl/mugs-metalicos-publicitarios/coffee-mug-slim-250-cc.html,,,"Serigrafía, Grabado Láser",,false,YES,HIGH,CLASSIFIED
315,M47,Set Termo más 2 Tazones,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/set-termo-mas-2-tazones.html,Acero Inoxidable,,Serigrafía,,false,YES,HIGH,CLASSIFIED
316,Y0,Botella térmica 500cc. para Sublimación,Hogar y Bebidas,Botellas,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/botella-termica-500cc-para-sublimacion.html,"Acero Inoxidable, madera de bamboo, plástico",,Sublimación,,false,YES,HIGH,CLASSIFIED
317,Y1,Tazón Cerámico Bicolor para Sublimación,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Metálicos,https://regalospremium.cl/mugs-metalicos-publicitarios/tazon-ceramico-bicolor-para-sublimacion.html,,,"Serigrafía CON HORNO, Calco y Sublimación",,false,YES,HIGH,CLASSIFIED
318,Y2,Tazón Cerámico Sublimación con Cuchara,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Ceramicos - Plasticos,https://regalospremium.cl/mugs-ceramica-plastico-publicitarios/tazon-ceramico-sublimacion-con-cuchara.html,,,"Serigrafía CON HORNO, Calco y Sublimación",,false,YES,HIGH,CLASSIFIED
319,Y4,Tazón Cerámico Dorado Sublimación,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Ceramicos - Plasticos,https://regalospremium.cl/mugs-ceramica-plastico-publicitarios/tazon-ceramico-dorado-sublimacion.html,,,"Serigrafía CON HORNO, Calco y Sublimación",,false,YES,HIGH,CLASSIFIED
320,Y5,Tazón Cerámico Plateado Sublimación,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Ceramicos - Plasticos,https://regalospremium.cl/mugs-ceramica-plastico-publicitarios/tazon-ceramico-plateado-sublimacion.html,,,"Serigrafía CON HORNO, Calco y Sublimación",,false,YES,HIGH,CLASSIFIED
321,Y6,Tazón de Vidrio Empavonado Sublimación,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Ceramicos - Plasticos,https://regalospremium.cl/mugs-ceramica-plastico-publicitarios/tazon-de-vidrio-empavonado-sublimacion.html,Vidrio,,"Sublimación, Grabado Láser",,false,YES,HIGH,CLASSIFIED
322,Y7,Tazón Schopero Empavonado Sublimación,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Ceramicos - Plasticos,https://regalospremium.cl/mugs-ceramica-plastico-publicitarios/tazon-schopero-empavonado-sublimacion.html,,,"Serigrafía CON HORNO, Calco y Sublimación",,false,YES,HIGH,CLASSIFIED
323,Y8,Tazón Mágico Sublimación 320cc,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Ceramicos - Plasticos,https://regalospremium.cl/mugs-ceramica-plastico-publicitarios/tazon-magico-sublimacion-320cc.html,Cerámica,,Sublimación,,false,YES,HIGH,CLASSIFIED
324,Y9,Tazón Enlozado Sublimación,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Ceramicos - Plasticos,https://regalospremium.cl/mugs-ceramica-plastico-publicitarios/tazon-enlozado-sublimacion.html,Acero enlozado,,Sublimación,,false,YES,HIGH,CLASSIFIED
325,Y10,Mug Térmico Blanco Sublimación,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Metálicos,https://regalospremium.cl/mugs-metalicos-publicitarios/mug-termico-blanco-sublimacion.html,,,"Serigrafía CON HORNO, Sublimación, Grabado Láser",,false,YES,HIGH,CLASSIFIED
326,Y11,Botella Térmica Can Sublimación,Hogar y Bebidas,Botellas,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/botella-termica-can-sublimacion.html,,,"Serigrafía CON HORNO, Sublimación, Grabado Láser",,false,YES,HIGH,CLASSIFIED
327,Y13,Sport Bottle Sublimación,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/sport-bottle-sublimacion.html,Acero Inoxidable,,Sublimación,,false,YES,MEDIUM,CLASSIFIED
328,Y14,Termo 350cc Sublimación,Hogar y Bebidas,Termos,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/termo-350cc-sublimacion.html,Acero Inoxidable,,Sublimación,,false,YES,HIGH,CLASSIFIED
329,Y15,Tazón Enlozado Sublimación 650cc,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Metálicos,https://regalospremium.cl/mugs-metalicos-publicitarios/tazon-enlozado-sublimacion-650cc.html,Acero enlozado,,Sublimación,,false,YES,HIGH,CLASSIFIED
330,Y16,Botella metálica 500cc para Sublimación,Hogar y Bebidas,Botellas,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/botella-metalica-500cc-para-sublimacion.html,Aluminio,,Sublimación,,false,YES,HIGH,CLASSIFIED
331,Y17,Botella metálica 750cc para Sublimación,Hogar y Bebidas,Botellas,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/botella-metalica-750cc-para-sublimacion.html,Aluminio,,Sublimación,,false,YES,HIGH,CLASSIFIED
332,Y18,Termo de Sublimación 800,Hogar y Bebidas,Termos,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/termo-sublimacion-800-acero-inoxidable.html,Acero inoxidable,,Sublimación,,false,YES,HIGH,CLASSIFIED
333,Y19,Tazón Alto Sublimación 296cc,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Ceramicos - Plasticos,https://regalospremium.cl/mugs-metalicos-publicitarios/taza-cafe-sublimacion-160cc-orca-coatings.html,Cerámica,,"Serigrafía con horno, Calco y Sublimación",,false,YES,HIGH,CLASSIFIED
334,Y27,Taza de Café Sublimación,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs & Termos Sublimación,https://regalospremium.cl/mugs-metalicos-publicitarios/taza-cafe-sublimacion-160cc-orca-coatings.html,Cerámica,,"Serigrafía con horno, Calco y Sublimación",,false,YES,HIGH,CLASSIFIED
335,C28,Ventilador con HUB USB,Oficina y Escritura,Oficina,ESCRITORIO Y OFICINA,https://regalospremium.cl/regalos-publicitarios-para-negocios-y-empresas/ventilador-con-hub-usb.html,,,Serigrafía,,false,YES,LOW,CLASSIFIED
336,J6,Porta Foto Mini de Aluminio,Oficina y Escritura,Oficina,ESCRITORIO Y OFICINA,https://regalospremium.cl/regalos-publicitarios-para-negocios-y-empresas/porta-foto-mini-de-aluminio.html,,,,,false,YES,LOW,CLASSIFIED
337,J7,Porta Foto de Aluminio Grande,Oficina y Escritura,Oficina,ESCRITORIO Y OFICINA,https://regalospremium.cl/regalos-publicitarios-para-negocios-y-empresas/porta-foto-de-aluminio-grande.html,,,Serigrafía,,false,YES,LOW,CLASSIFIED
338,N1,Tarjetero de Aluminio,Oficina y Escritura,Oficina,ESCRITORIO Y OFICINA,https://regalospremium.cl/regalos-publicitarios-para-negocios-y-empresas/tarjetero-de-aluminio.html,,,"Serigrafía, Pantógrafo, Grabado Láser",,false,YES,LOW,CLASSIFIED
339,N2,Set de Oficina,Sets de Regalo,Sets de Regalo,ESCRITORIO Y OFICINA,https://regalospremium.cl/regalos-publicitarios-para-negocios-y-empresas/set-de-oficina.html,,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
340,N3,Calendario Eterno Plástico,Oficina y Escritura,Oficina,ESCRITORIO Y OFICINA,https://regalospremium.cl/regalos-publicitarios-para-negocios-y-empresas/calendario-eterno-plastico.html,,,"Serigrafía, Grabado Láser",,false,YES,LOW,CLASSIFIED
341,N4,Regla Acrílica 30cm,Oficina y Escritura,Oficina,ESCRITORIO Y OFICINA,https://regalospremium.cl/regalos-publicitarios-para-negocios-y-empresas/regla-acrilica-30cm.html,,,"Serigrafía, Grabado Láser",,false,YES,LOW,CLASSIFIED
342,N11,Alcancía House,Oficina y Escritura,Oficina,ESCRITORIO Y OFICINA,https://regalospremium.cl/regalos-publicitarios-para-negocios-y-empresas/alcancia-house.html,,,Serigrafía,,false,YES,LOW,CLASSIFIED
343,N17,Calendario Eterno Metálico,Oficina y Escritura,Oficina,ESCRITORIO Y OFICINA,https://regalospremium.cl/regalos-publicitarios-para-negocios-y-empresas/calendario-eterno-metalico.html,,,"Serigrafía, Pantógrafo, Grabado Láser",,false,YES,LOW,CLASSIFIED
345,Y26,Mouse Pad Redondo Sublimación,Tecnología,Mouse y Teclados,ESCRITORIO Y OFICINA,https://regalospremium.cl/regalos-publicitarios-para-negocios-y-empresas/mouse-pad-redondo-sublimacion.html,,,"Serigrafía, Sublimación",,false,NO,MEDIUM,CLASSIFIED
346,Y70,Porta-Retrato Redondo Sublimación,Oficina y Escritura,Oficina,ESCRITORIO Y OFICINA,https://regalospremium.cl/regalos-publicitarios-para-negocios-y-empresas/porta-retrato-redondo-sublimacion.html,Acrílico / Plástico,,Sublimación,,false,YES,LOW,CLASSIFIED
347,Y74,Porta Retrato Balancín Sublimación,Oficina y Escritura,Oficina,ESCRITORIO Y OFICINA,https://regalospremium.cl/regalos-publicitarios-para-negocios-y-empresas/porta-retrato-balancin-sublimacion.html,Acrílico / Vidrio,,Sublimación,,false,YES,LOW,CLASSIFIED
348,Y75,Porta Retrato Colgante Sublimación,Oficina y Escritura,Oficina,ESCRITORIO Y OFICINA,https://regalospremium.cl/regalos-publicitarios-para-negocios-y-empresas/porta-retrato-colgante-sublimacion.html,Acrílico / Vidrio,,Sublimación,,false,YES,LOW,CLASSIFIED
349,D44,Porta-Documentos de Fieltro,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE FIELTRO,https://regalospremium.cl/bolsas-de-fieltro-publicitarias/porta-documentos-de-fieltro.html,Fieltro Poliéster 300g/m2,,"Serigrafía o Grabado Láser, sobre Etiqueta de Cuero",,false,YES,MEDIUM,CLASSIFIED
350,N24,Carpeta Ejecutiva Simil Cuero,Oficina y Escritura,Carpetas y Portafolios,NEGOCIO Y EMPRESAS > CARPETAS Y PORTAFOLIOS,https://regalospremium.cl/carpetas-y-portafolios-publicitarios/carpeta-ejecutiva-simil-cuero.html,,,"Serigrafía, Grabado Láser",,false,YES,HIGH,CLASSIFIED
351,N30,Carpeta Ejecutiva,Oficina y Escritura,Carpetas y Portafolios,NEGOCIO Y EMPRESAS > CARPETAS Y PORTAFOLIOS,https://regalospremium.cl/carpetas-y-portafolios-publicitarios/carpeta-ejecutiva.html,,,Serigrafía o Grabado Láser,,false,YES,HIGH,CLASSIFIED
352,N50,Deluxe Carpeta Windsor,Oficina y Escritura,Carpetas y Portafolios,NEGOCIO Y EMPRESAS > CARPETAS Y PORTAFOLIOS,https://regalospremium.cl/carpetas-y-portafolios-publicitarios/deluxe-carpeta-windsor.html,,,Serigrafía,,false,YES,HIGH,CLASSIFIED
353,N13,Set de Notas Adhesivas de PU Negro,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/set-de-notas-adhesivas-de-pu-negro.html,,,"Serigrafía, Tampografía",,false,YES,MEDIUM,CLASSIFIED
354,N14,Porta Notas Adhedivas con Clips,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/porta-notas-adhedivas-con-clips.html,,,"Serigrafía, Tampografía",,false,YES,MEDIUM,CLASSIFIED
355,N15,Libreta con Bolígrafo,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/libreta-con-boligrafo.html,,,"Serigrafía, Tampografía",,false,YES,MEDIUM,CLASSIFIED
356,N18,Cuaderno Ecológico Tapa Dura,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-ecologico-tapa-dura.html,,,Serigrafía o Tampografía,,true,YES,MEDIUM,CLASSIFIED
357,N43,Libreta de PU High Class,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/libreta-de-pu-high-class.html,,,Serigrafía - Cuño Seco - Grabado Láser,,false,YES,MEDIUM,CLASSIFIED
358,N45,Libreta Colorskine,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/libreta-colorskine.html,Cartón piedra forrado en PU simil cuero,,"Serigrafía, Cuño Seco",,false,YES,MEDIUM,CLASSIFIED
359,N46,Cuaderno Colorskine,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-colorskine.html,Cartón piedra forrado en PU simil cuero,,"Serigrafía, Cuño Seco",,false,YES,MEDIUM,CLASSIFIED
360,N47,Libreta Whiteskine,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/libreta-whiteskine.html,Cartón piedra forrado en PU simil cuero,,"Serigrafía, Cuño Seco",,false,YES,MEDIUM,CLASSIFIED
361,N48,Cuaderno Whiteskine,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-whiteskine.html,Cartón piedra forrado en PU simil cuero,,"Serigrafía, Cuño Seco",,false,YES,MEDIUM,CLASSIFIED
362,N49,Cuaderno A5 Termo-PU con Cierre Magnético,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuaderno-a5-deluxe-cierre-magnetico.html,,,,,,YES,MEDIUM,CLASSIFIED
363,N62,Memo Set Ecológico con Tapa Dura,REVISION,,REGALOS ECOLÓGICOS PREMIUM > ECO FRIENDLY,https://regalospremium.cl/productos-eco-friendly-publicitarios/memo-set-ecologico-con-tapa-dura.html,,,Serigrafía - Grabado Láser,,true,REVIEW,MEDIUM,REVIEW_UNCLASSIFIED
364,N71,Libreta PU,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/libreta-pu.html,Cartón piedra forrado en PU simil cuero,,"Serigrafía, Cuño Seco",,false,YES,MEDIUM,CLASSIFIED
365,N72,Cuaderno PU,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-pu.html,Cartón piedra forrado en PU simil cuero,,"Serigrafía, Cuño seco",,false,YES,MEDIUM,CLASSIFIED
366,N73,Libreta de Tela,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/libreta-de-tela.html,Cartón piedra forrado en tela lino,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
367,N74,Cuaderno de Tela,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-de-tela.html,Cartón piedra forrado en tela lino,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
368,N76,Cuaderno Corcho PU,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-corcho-pu.html,Cartón piedra forrado en PU y lámina de corcho,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
369,N78,Cuaderno Velvet PU,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-velvet-pu.html,Cartón piedra forrado en Velvet PU (tela aterciopelada) bicolor,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
370,N79,Libreta SILVER,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/libreta-silver.html,PU plateado,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
371,B0,Card Tool Manicure Set,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/card-tool-manicure-set.html,,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
372,B1,Cosmetiquero Grande de PVC,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/cosmetiquero-grande-de-pvc.html,,,Serigrafía,,false,YES,LOW,CLASSIFIED
373,B2,Deluxe Set de Costura,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/deluxe-set-de-costura.html,,,Serigrafía o Tampografía,,false,YES,LOW,CLASSIFIED
374,B3,Botiquín de Emergencia,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/botiquin-de-emergencia.html,,,"Serigrafía, Bordado",,false,YES,LOW,CLASSIFIED
375,B4,Espejo Plateado,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/espejo-plateado.html,,,Serigrafía o Tampografía,,false,YES,MEDIUM,CLASSIFIED
376,B5,Joyero de PU Negro,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/joyero-de-pu-negro.html,,,Serigrafía - Grabado Láser - Cuño Seco,,false,YES,LOW,CLASSIFIED
377,B8,Llavero Set de Manicure,Promocionales,Llaveros,LLAVEROS > Llaveros funcionales,https://regalospremium.cl/llaveros-funcionales/llavero-set-de-manicure.html,,,Serigrafía - Tampografía,,false,YES,MEDIUM,CLASSIFIED
378,B9,Cepillo Rectangular con Espejo,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/cepillo-rectangular-con-espejo.html,,,Serigrafía - Tampografía,,false,YES,MEDIUM,CLASSIFIED
379,B10,Espejo con Reloj Digital,Tecnología,Relojes,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/espejo-con-reloj-digital.html,,,Serigrafía o Tampografía,,false,NO,MEDIUM,CLASSIFIED
380,B11,Espejo Económico de Bolsillo,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/espejo-economico-de-bolsillo.html,Plástico ABS,,"Serigrafía, Tampografía",,false,YES,MEDIUM,CLASSIFIED
381,B12,Espejo de Aluminio,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/espejo-de-aluminio.html,,,"Serigrafía, Pantógrafo o Grabado Láser",,false,YES,MEDIUM,CLASSIFIED
382,B13,Set de Manicure Metálico,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/set-de-manicure-metalico.html,,,"Serigrafía, Pantógrafo o Grabado Láser",,false,YES,MEDIUM,CLASSIFIED
383,B14,Colgador de Carteras,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/colgador-de-bolsos.html,,,"Serigrafía, Pantógrafo, Grabado Láser",,false,YES,LOW,CLASSIFIED
384,B15,Pastillero Trizone,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/pastillero-trizone.html,,,Serigrafía o Tampografía,,false,YES,LOW,CLASSIFIED
386,B18,Necessaire XD,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/necessaire-xd.html,,,Serigrafía o Bordado,,false,YES,LOW,CLASSIFIED
387,B20,Bolsa de PVC Clear,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/bolsa-de-pvc-clear.html,,,Serigrafía,,false,YES,LOW,CLASSIFIED
388,B21,Colgador de Carteras,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/colgador-de-carteras.html,,,"Serigrafía, Pantógrafo, Grabado Láser",,false,YES,LOW,CLASSIFIED
389,B22,Necessaire de Microfibra,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/necessaire-de-microfibra.html,,,Serigrafía o Bordado,,false,YES,LOW,CLASSIFIED
390,B24,Colgador de Carteras Spiral,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/colgador-de-carteras-spiral.html,,,"Serigrafía, Pantógrafo",,false,YES,LOW,CLASSIFIED
391,B25,Peine con Espejo,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/peine-con-espejo.html,,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
392,B26,Pastillero Bizone,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/pastillero-bizone.html,,,Serigrafía,,false,YES,LOW,CLASSIFIED
393,B27,Set de Costura con Espejo,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/set-de-costura-con-espejo.html,,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
394,B28,Kit de Primeros Auxilios 50 en 1,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/kit-de-primeros-auxilios-50-en-1.html,,,Serigrafía,,false,YES,LOW,CLASSIFIED
395,B29,USB Masajeador,Hogar y Bebidas,Cuidado Personal,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/usb-masajeador.html,Acero/Plástico ABS,,Serigrafía,,false,YES,LOW,CLASSIFIED
399,D62,Mat Alfombrilla de Yoga Pilates,Herramientas y Outdoor,Artículos Deportivos,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/mat-alfombrilla-de-yoga-pilates.html,Esponja NBR Rubber,,Serigrafia,,false,YES,MEDIUM,CLASSIFIED
400,D63,Deluxe Mat de Yoga Pilates,Herramientas y Outdoor,Artículos Deportivos,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/deluxe-mat-de-yoga-pilates.html,"Superficie gamuza sintética, Poliamida (Nylon) + PU (Poliuretano) / reverso caucho negro",,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
401,D64,Ladrillo de Yoga Pilates,Herramientas y Outdoor,Artículos Deportivos,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/ladrillo-de-yoga-pilates.html,EVA,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
402,D65,Rodillo Liso de Yoga Pilates,Herramientas y Outdoor,Artículos Deportivos,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/rodillo-liso-de-yoga-pilates.html,Espuma comprimida EPP,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
403,D66,Softball Inflable Pequeño de Yoga Pilates,Herramientas y Outdoor,Artículos Deportivos,HOGAR  BELLEZA Y SALUD > BELLEZA Y SALUD,https://regalospremium.cl/publicitarios-belleza-y-salud/softball-inflable-pequeno-de-yoga-pilates.html,PVC,,,,false,YES,MEDIUM,CLASSIFIED
